Frame,Sub Frame,Phone_RX,Phone_RY,Phone_RZ,Phone_TX,Phone_TY,Phone_TZ,Robot_RX,Robot_RY,Robot_RZ,Robot_TX,Robot_TY,Robot_TZ
0,,deg,deg,deg,mm,mm,mm,deg,deg,deg,mm,mm,mm
229,0,143.311,121.172,143.538,621.393,-120.398,1166.99,-45.2798,88.0986,49.2571,380,-148.564,54.447
230,0,143.195,121.148,143.715,621.373,-120.56,1166.85,-45.2997,88.0956,49.2392,379.993,-148.572,54.4562
231,0,143.222,121.245,143.678,621.284,-120.815,1166.74,-45.3204,88.0989,49.2274,379.985,-148.57,54.4498
232,0,143.151,121.38,143.672,621.188,-121.086,1166.58,-45.2967,88.1226,49.2594,379.977,-148.554,54.4231
233,0,143.023,121.473,143.733,621.112,-121.35,1166.38,-45.2645,88.1016,49.2789,379.988,-148.572,54.4488
234,0,142.822,121.597,143.787,621.021,-121.601,1166.15,-45.2812,88.1022,49.2521,379.999,-148.593,54.4413
235,0,142.537,121.741,143.907,620.919,-121.84,1165.92,-45.281,88.0909,49.2567,379.992,-148.576,54.4388
236,0,142.287,121.847,144.042,620.843,-122.095,1165.74,-45.2707,88.0998,49.2424,379.981,-148.54,54.4342
237,0,142.073,121.978,144.128,620.756,-122.34,1165.56,-45.2581,88.0862,49.2707,379.993,-148.543,54.4511
238,0,141.959,122.221,144.007,620.624,-122.69,1165.35,-45.2415,88.0615,49.2866,379.998,-148.575,54.4643
239,0,141.695,122.226,144.299,620.583,-122.854,1165.21,-45.2612,88.0953,49.2631,379.984,-148.591,54.4369
240,0,141.676,122.527,144.068,620.448,-123.2,1165.05,-45.3074,88.0952,49.2446,379.99,-148.587,54.4285
241,0,141.547,122.643,144.06,620.41,-123.435,1164.93,-45.3139,88.0986,49.2557,379.995,-148.566,54.4527
242,0,141.425,122.753,144.081,620.371,-123.64,1164.85,-45.2978,88.1115,49.2258,379.996,-148.553,54.4493
243,0,141.378,122.847,144.054,620.352,-123.846,1164.77,-45.2813,88.087,49.2692,379.999,-148.544,54.4617
244,0,141.39,122.882,144.056,620.337,-124.06,1164.75,-45.2748,88.0886,49.2301,379.985,-148.575,54.4505
245,0,141.41,122.955,143.97,620.349,-124.289,1164.73,-45.2677,88.0944,49.2568,379.994,-148.588,54.4333
246,0,141.455,123.018,143.908,620.369,-124.52,1164.77,-45.3026,88.087,49.2371,379.983,-148.585,54.4266
247,0,141.564,123.069,143.851,620.379,-124.739,1164.84,-45.2873,88.1023,49.2411,379.984,-148.567,54.4361
248,0,141.701,123.099,143.79,620.405,-124.994,1164.96,-45.2874,88.0888,49.2637,379.998,-148.557,54.459
249,0,141.783,123.121,143.769,620.416,-125.275,1165.06,-45.2916,88.1212,49.2583,379.989,-148.555,54.4506
250,0,141.825,123.077,143.971,620.394,-125.444,1165.13,-45.2492,88.0797,49.2655,379.979,-148.563,54.4367
251,0,141.933,123.305,143.684,620.328,-125.849,1165.08,-45.2619,88.0888,49.2786,379.982,-148.598,54.4384
252,0,141.879,123.418,143.664,620.297,-126.139,1165.03,-45.2926,88.0959,49.2729,379.993,-148.572,54.435
253,0,141.784,123.597,143.652,620.233,-126.428,1164.93,-45.25,88.0822,49.2896,379.984,-148.561,54.4624
254,0,141.614,123.795,143.659,620.137,-126.697,1164.77,-45.2675,88.1065,49.2517,380.009,-148.557,54.4579
255,0,141.407,123.981,143.66,620.026,-126.984,1164.55,-45.2697,88.0961,49.2492,380.007,-148.569,54.4626
256,0,141.219,124.129,143.717,619.905,-127.25,1164.32,-45.2732,88.0478,49.2381,379.986,-148.576,54.4573
257,0,141.084,124.26,143.781,619.793,-127.518,1164.13,-45.2764,88.0892,49.243,379.975,-148.573,54.426
258,0,140.891,124.413,143.88,619.677,-127.785,1163.95,-45.2876,88.0755,49.2666,379.972,-148.572,54.4444
259,0,140.736,124.535,143.965,619.584,-128.026,1163.81,-45.2864,88.092,49.266,379.994,-148.558,54.4646
260,0,140.623,124.68,144.042,619.466,-128.275,1163.7,-45.2919,88.0753,49.2342,379.988,-148.545,54.4506
261,0,140.496,124.819,144.083,619.387,-128.498,1163.56,-45.2805,88.0938,49.2487,379.991,-148.558,54.4559
262,0,140.356,124.91,144.153,619.337,-128.691,1163.44,-45.3014,88.0952,49.24,379.98,-148.56,54.4242
263,0,140.337,124.981,144.183,619.281,-128.87,1163.37,-45.2636,88.0602,49.2599,379.97,-148.564,54.442
264,0,140.238,125.008,144.2,619.34,-128.946,1163.24,-45.2861,88.1104,49.2427,379.982,-148.571,54.4187
265,0,140.433,124.911,144.131,619.359,-129.045,1163.25,-45.2772,88.0902,49.2482,379.996,-148.57,54.428
266,0,140.458,124.9,144.085,619.389,-129.141,1163.22,-45.2843,88.0977,49.2408,379.996,-148.56,54.4401
267,0,140.517,124.889,144.029,619.402,-129.243,1163.2,-45.2727,88.1079,49.2688,379.989,-148.55,54.4578
268,0,140.619,124.927,143.922,619.377,-129.378,1163.17,-45.2834,88.0799,49.2575,379.986,-148.561,54.4689
269,0,140.748,124.952,143.836,619.346,-129.52,1163.2,-45.2856,88.0925,49.2501,379.982,-148.572,54.4216
270,0,140.83,124.977,143.792,619.312,-129.622,1163.19,-45.285,88.0994,49.2432,379.988,-148.562,54.4161
271,0,140.899,125.069,143.693,619.238,-129.74,1163.19,-45.276,88.0985,49.2533,379.984,-148.569,54.4277
272,0,140.892,125.162,143.61,619.16,-129.865,1163.18,-45.2953,88.0971,49.2598,379.986,-148.561,54.4526
273,0,140.855,125.244,143.51,619.09,-129.985,1163.14,-45.2712,88.1025,49.2746,379.983,-148.551,54.4627
274,0,140.783,125.314,143.495,619.013,-130.089,1163.15,-45.2766,88.0751,49.2707,379.978,-148.561,54.4623
275,0,140.674,125.355,143.485,618.976,-130.15,1163.13,-45.288,88.0955,49.2432,379.993,-148.585,54.4371
276,0,140.67,125.418,143.423,618.895,-130.247,1163.18,-45.2947,88.0913,49.2506,379.99,-148.575,54.449
277,0,140.667,125.483,143.338,618.831,-130.369,1163.28,-45.2921,88.0989,49.2548,379.986,-148.569,54.4277
278,0,140.716,125.507,143.27,618.774,-130.49,1163.46,-45.2852,88.1188,49.2367,379.992,-148.556,54.4383
279,0,140.747,125.544,143.206,618.742,-130.62,1163.68,-45.2926,88.091,49.2379,379.986,-148.569,54.4552
280,0,140.814,125.603,143.142,618.696,-130.785,1163.92,-45.2617,88.0896,49.2681,379.998,-148.576,54.4637
281,0,140.965,125.631,143.011,618.68,-130.935,1164.24,-45.2743,88.0763,49.2671,379.992,-148.581,54.4364
282,0,141.168,125.614,142.863,618.622,-131.089,1164.61,-45.3039,88.1218,49.243,379.982,-148.578,54.4284
283,0,141.335,125.587,142.767,618.591,-131.255,1165.01,-45.2968,88.0977,49.2636,379.979,-148.572,54.4382
284,0,141.592,125.582,142.701,618.536,-131.428,1165.44,-45.2566,88.0736,49.2668,379.999,-148.579,54.4575
285,0,141.717,125.561,142.748,618.483,-131.613,1165.84,-45.3052,88.119,49.2311,379.978,-148.541,54.4328
286,0,141.815,125.515,142.814,618.42,-131.748,1166.2,-45.2968,88.1044,49.2412,379.996,-148.565,54.4459
287,0,141.805,125.407,143.139,618.384,-131.76,1166.53,-45.2615,88.0896,49.2806,379.987,-148.568,54.4428
288,0,141.811,125.365,143.224,618.294,-131.954,1166.84,-45.3142,88.1023,49.2259,379.983,-148.578,54.4134
289,0,141.772,125.368,143.323,618.209,-132.114,1167.1,-45.2836,88.0991,49.2564,379.996,-148.569,54.4502
290,0,141.837,125.495,143.247,618.086,-132.41,1167.38,-45.2818,88.1167,49.2691,379.986,-148.553,54.4459
291,0,141.752,125.455,143.399,618.015,-132.628,1167.61,-45.2793,88.0703,49.2538,380.013,-148.553,54.456
292,0,141.713,125.562,143.379,617.839,-132.812,1167.77,-45.2626,88.1016,49.2701,380.006,-148.564,54.4473
293,0,141.682,125.601,143.462,617.709,-132.992,1167.97,-45.2851,88.0808,49.2469,380.001,-148.565,54.4641
294,0,141.659,125.679,143.474,617.58,-133.2,1168.16,-45.3051,88.0949,49.2587,379.977,-148.556,54.4478
295,0,141.625,125.676,143.55,617.493,-133.413,1168.4,-45.2674,88.113,49.2678,379.977,-148.582,54.4426
296,0,141.685,125.705,143.596,617.395,-133.62,1168.61,-45.302,88.0775,49.2358,379.984,-148.583,54.4413
297,0,141.719,125.743,143.562,617.296,-133.755,1168.76,-45.2725,88.0308,49.2572,380.01,-148.58,54.4423
298,0,141.703,125.792,143.508,617.198,-133.898,1168.9,-45.2695,88.0652,49.3033,380.031,-148.575,54.4561
299,0,141.734,125.877,143.496,617.099,-134.103,1169.1,-45.2917,88.0562,49.229,379.99,-148.548,54.4534
300,0,141.858,125.916,143.436,616.993,-134.258,1169.32,-45.2569,88.0834,49.2698,379.985,-148.577,54.4365
301,0,141.903,125.751,143.712,616.926,-134.277,1169.65,-45.2771,88.0947,49.2533,379.986,-148.587,54.4303
302,0,141.911,125.668,143.944,616.738,-134.494,1169.96,-45.2648,88.0384,49.2644,380.012,-148.565,54.4146
303,0,142.05,125.658,143.95,616.658,-134.671,1170.3,-45.28,88.0932,49.2329,379.998,-148.558,54.4373
304,0,142.287,125.73,143.801,616.628,-134.848,1170.71,-45.2631,88.0586,49.2921,380.02,-148.555,54.4237
305,0,142.508,125.851,143.465,616.564,-135.148,1171.05,-45.2638,88.0482,49.2695,380.012,-148.559,54.4116
306,0,142.471,125.813,143.545,616.548,-135.312,1171.39,-45.2683,88.0463,49.3009,380.022,-148.565,54.4381
307,0,142.452,125.829,143.578,616.52,-135.405,1171.69,-45.2889,88.0574,49.2806,380.011,-148.6,54.4159
308,0,142.434,125.739,143.739,616.514,-135.475,1172.12,-45.287,88.0621,49.2746,380.011,-148.587,54.4156
309,0,142.366,125.604,143.923,616.564,-135.54,1172.56,-45.2619,88.0221,49.2773,380.019,-148.556,54.4325
310,0,142.36,125.514,144.056,616.596,-135.693,1172.98,-45.275,88.0344,49.2912,380.013,-148.545,54.4415
311,0,142.393,125.355,144.177,616.672,-135.724,1173.37,-45.2955,88.0558,49.2734,380.012,-148.57,54.4178
312,0,142.49,125.242,144.212,616.752,-135.829,1173.77,-45.2387,88.0381,49.3037,380.012,-148.577,54.4281
313,0,142.681,125.199,144.143,616.791,-135.931,1174.15,-45.2972,88.1034,49.2526,380.002,-148.559,54.4213
314,0,142.912,125.127,144.139,616.845,-136.055,1174.63,-45.2829,88.0597,49.262,380.013,-148.584,54.4339
315,0,143.044,124.95,144.254,616.974,-136.212,1175.11,-45.2827,88.0982,49.2489,379.98,-148.553,54.4544
316,0,143.264,124.882,144.234,617.031,-136.378,1175.5,-45.2987,88.1081,49.2259,379.982,-148.547,54.43
317,0,143.468,124.839,144.227,617.087,-136.549,1175.85,-45.2759,88.0321,49.2751,380.021,-148.567,54.4331
318,0,143.623,124.775,144.259,617.135,-136.716,1176.13,-45.2724,88.0438,49.2819,380.023,-148.566,54.409
319,0,143.754,124.813,144.18,617.138,-136.888,1176.32,-45.2665,88.0953,49.2488,379.984,-148.565,54.408
320,0,143.862,124.771,144.208,617.188,-137.002,1176.49,-45.2646,88.0726,49.2677,379.983,-148.565,54.4474
321,0,143.798,124.723,144.33,617.251,-137.101,1176.57,-45.2411,88.0654,49.2756,379.986,-148.561,54.4695
322,0,143.721,124.783,144.376,617.259,-137.197,1176.53,-45.2753,88.093,49.2431,380.007,-148.558,54.4707
323,0,143.641,124.724,144.5,617.327,-137.284,1176.47,-45.2675,88.1052,49.2643,379.995,-148.578,54.4408
324,0,143.491,124.727,144.626,617.37,-137.329,1176.32,-45.2976,88.0888,49.2375,379.986,-148.565,54.4142
325,0,143.304,124.759,144.764,617.406,-137.358,1176.14,-45.2865,88.0701,49.2379,379.988,-148.581,54.4278
326,0,143.157,124.748,144.893,617.459,-137.364,1175.92,-45.2817,88.0939,49.2638,379.997,-148.566,54.453
327,0,143.05,124.8,144.93,617.5,-137.373,1175.65,-45.2799,88.1197,49.2451,379.993,-148.548,54.4321
328,0,142.984,124.813,144.972,617.553,-137.333,1175.38,-45.2551,88.06,49.2403,379.996,-148.576,54.4719
329,0,142.936,124.805,145.048,617.615,-137.268,1175.12,-45.2591,88.0384,49.2728,380.028,-148.579,54.4291
330,0,142.944,124.869,144.973,617.664,-137.19,1174.78,-45.2696,88.0802,49.2643,379.983,-148.573,54.4505
331,0,142.848,124.735,145.197,617.789,-137.01,1174.48,-45.2628,88.0117,49.2993,380.015,-148.575,54.4438
332,0,142.913,124.744,145.086,617.88,-136.916,1174.14,-45.2733,88.0897,49.2597,379.987,-148.588,54.4243
333,0,142.928,124.822,144.924,617.928,-136.776,1173.75,-45.3331,88.098,49.2337,379.993,-148.549,54.431
334,0,142.978,124.869,144.755,617.994,-136.637,1173.35,-45.2792,88.0991,49.2488,379.991,-148.568,54.4636
335,0,143.038,125.039,144.413,618.052,-136.597,1172.94,-45.272,88.0335,49.269,380.006,-148.57,54.4342
336,0,142.871,125.071,144.406,618.136,-136.422,1172.51,-45.2922,88.0594,49.2812,379.998,-148.56,54.405
337,0,142.785,125.122,144.303,618.203,-136.206,1172.06,-45.2697,88.0868,49.263,379.983,-148.549,54.4151
338,0,142.642,125.09,144.291,618.324,-135.95,1171.65,-45.2607,88.0891,49.2529,380,-148.566,54.4552
339,0,142.474,125.039,144.31,618.422,-135.709,1171.25,-45.2921,88.0877,49.2465,379.993,-148.573,54.4495
340,0,142.322,125.018,144.301,618.532,-135.466,1170.89,-45.2855,88.1014,49.2535,379.988,-148.575,54.444
341,0,142.259,124.907,144.27,618.664,-135.202,1170.55,-45.2741,88.1208,49.2767,379.982,-148.566,54.4349
342,0,142.142,124.766,144.284,618.836,-134.888,1170.21,-45.2881,88.0947,49.2567,379.993,-148.561,54.4432
343,0,142.269,124.679,144.151,618.951,-134.635,1169.97,-45.2777,88.0971,49.2777,379.978,-148.553,54.4391
344,0,142.395,124.536,144.048,619.07,-134.375,1169.75,-45.2722,88.0876,49.274,379.99,-148.57,54.4298
345,0,142.539,124.464,143.857,619.161,-134.157,1169.53,-45.2891,88.0971,49.2466,379.976,-148.557,54.4047
346,0,142.617,124.277,143.957,619.24,-133.845,1169.38,-45.3215,88.1217,49.2122,379.978,-148.566,54.4223
347,0,142.887,124.313,143.51,619.285,-133.779,1169.17,-45.2813,88.0995,49.2598,379.995,-148.568,54.4717
348,0,142.995,124.271,143.375,619.327,-133.634,1169,-45.274,88.1104,49.2664,379.991,-148.555,54.4428
349,0,143.093,124.238,143.245,619.35,-133.498,1168.83,-45.2742,88.0869,49.2439,379.987,-148.56,54.4375
350,0,143.111,124.21,143.19,619.351,-133.377,1168.66,-45.2434,88.084,49.2783,379.988,-148.564,54.4529
351,0,143.064,124.192,143.136,619.35,-133.248,1168.43,-45.2955,88.0876,49.2327,379.981,-148.566,54.4246
352,0,143.04,124.217,143.074,619.306,-133.152,1168.22,-45.2606,88.1065,49.2479,379.99,-148.577,54.4469
353,0,143.033,124.224,143.041,619.241,-133.051,1168.04,-45.2766,88.1112,49.2477,379.973,-148.551,54.4383
354,0,142.974,124.215,143.043,619.195,-132.96,1167.85,-45.28,88.0847,49.2703,379.991,-148.563,54.456
355,0,142.941,124.219,143.004,619.136,-132.865,1167.62,-45.2735,88.0671,49.2378,379.993,-148.565,54.4483
356,0,142.895,124.19,143.04,619.081,-132.787,1167.45,-45.2849,88.0905,49.2393,379.995,-148.585,54.4543
357,0,142.8,124.227,143.06,618.981,-132.676,1167.22,-45.2832,88.1002,49.2599,379.987,-148.569,54.4298
358,0,142.655,124.347,142.995,618.86,-132.586,1166.91,-45.2645,88.0933,49.253,379.99,-148.585,54.4514
359,0,142.618,124.432,142.892,618.758,-132.541,1166.66,-45.303,88.1105,49.2514,380.001,-148.572,54.4418
360,0,142.484,124.502,142.859,618.673,-132.503,1166.44,-45.27,88.1071,49.2479,380.003,-148.561,54.4557
361,0,142.481,124.545,142.849,618.55,-132.484,1166.28,-45.2826,88.0967,49.253,379.979,-148.576,54.4431
362,0,142.339,124.449,143.126,618.471,-132.359,1166.14,-45.2734,88.0775,49.2719,379.979,-148.575,54.4385
363,0,142.441,124.62,142.886,618.307,-132.433,1166,-45.2778,88.0829,49.2451,379.976,-148.564,54.434
364,0,142.304,124.583,143.107,618.221,-132.347,1165.9,-45.275,88.0838,49.2505,379.986,-148.552,54.4497
365,0,142.361,124.754,142.886,618.082,-132.435,1165.78,-45.2589,88.0733,49.2813,379.993,-148.564,54.4662
366,0,142.367,124.843,142.861,617.938,-132.44,1165.68,-45.2885,88.1014,49.2317,379.994,-148.568,54.4504
367,0,142.299,124.908,142.855,617.833,-132.441,1165.56,-45.2918,88.0839,49.2116,379.992,-148.568,54.4263
368,0,142.231,124.869,143.044,617.752,-132.315,1165.5,-45.2794,88.0972,49.249,379.992,-148.558,54.4304
369,0,142.202,124.9,143.033,617.687,-132.277,1165.43,-45.2811,88.0831,49.2532,379.986,-148.559,54.4391
370,0,142.356,124.969,142.812,617.594,-132.317,1165.37,-45.2407,88.0665,49.3005,379.99,-148.565,54.4534
371,0,142.393,124.951,142.764,617.547,-132.227,1165.29,-45.2743,88.0658,49.2419,379.998,-148.559,54.45
372,0,142.427,124.935,142.714,617.497,-132.13,1165.19,-45.2961,88.099,49.235,379.989,-148.566,54.4341
373,0,142.425,124.883,142.746,617.463,-132.039,1165.12,-45.2397,88.0696,49.2852,380.004,-148.579,54.4498
374,0,142.402,124.873,142.701,617.408,-131.958,1164.96,-45.3068,88.0912,49.2654,379.981,-148.571,54.4351
375,0,142.475,124.877,142.654,617.308,-131.869,1164.86,-45.3137,88.1178,49.2503,379.981,-148.553,54.4198
376,0,142.346,124.881,142.718,617.241,-131.814,1164.76,-45.2802,88.0947,49.2701,379.983,-148.568,54.4557
377,0,142.308,124.924,142.709,617.146,-131.764,1164.62,-45.2593,88.0796,49.2658,379.989,-148.559,54.4247
378,0,142.253,124.856,142.865,617.088,-131.755,1164.59,-45.3097,88.112,49.2533,379.987,-148.573,54.4148
379,0,142.162,124.873,142.98,616.968,-131.717,1164.52,-45.2699,88.0886,49.2486,379.991,-148.566,54.4315
380,0,142.151,124.896,143.038,616.847,-131.676,1164.46,-45.2628,88.0986,49.2592,379.982,-148.567,54.445
381,0,142.108,124.949,143.092,616.729,-131.655,1164.43,-45.3188,88.0939,49.2319,379.996,-148.553,54.4335
382,0,142.053,125.05,143.09,616.602,-131.615,1164.36,-45.3088,88.099,49.2296,379.978,-148.57,54.4343
383,0,142.093,125.108,143.059,616.492,-131.556,1164.33,-45.289,88.0745,49.2668,379.978,-148.556,54.4313
384,0,142.152,125.133,143.015,616.419,-131.491,1164.32,-45.274,88.0846,49.2456,379.992,-148.572,54.448
385,0,142.266,125.125,142.943,616.372,-131.41,1164.33,-45.288,88.1014,49.2605,380,-148.57,54.4305
386,0,142.296,125.094,142.96,616.349,-131.261,1164.33,-45.2885,88.0907,49.2556,379.992,-148.575,54.4458
387,0,142.453,125.093,142.85,616.306,-131.132,1164.33,-45.266,88.0842,49.2702,379.986,-148.571,54.4529
388,0,142.49,125.092,142.806,616.282,-131.015,1164.35,-45.2761,88.0931,49.259,379.978,-148.561,54.4513
389,0,142.533,125.079,142.776,616.266,-130.899,1164.34,-45.2916,88.1101,49.2472,379.991,-148.561,54.4307
390,0,142.501,125.073,142.76,616.262,-130.768,1164.32,-45.3273,88.1244,49.2467,379.981,-148.562,54.4081
391,0,142.558,125.039,142.748,616.244,-130.638,1164.34,-45.2979,88.1067,49.233,379.991,-148.582,54.4273
392,0,142.575,124.969,142.773,616.268,-130.478,1164.37,-45.2612,88.0688,49.252,380.005,-148.569,54.4708
393,0,142.599,124.938,142.772,616.269,-130.3,1164.37,-45.2853,88.0908,49.2544,379.987,-148.579,54.4593
394,0,142.576,124.921,142.702,616.293,-130.108,1164.3,-45.2862,88.0743,49.2531,379.987,-148.56,54.4326
395,0,142.581,124.923,142.615,616.316,-129.906,1164.24,-45.3072,88.1245,49.2553,379.98,-148.55,54.4022
396,0,142.532,124.877,142.621,616.355,-129.7,1164.2,-45.2839,88.0967,49.2459,379.984,-148.557,54.4193
397,0,142.561,124.781,142.574,616.438,-129.492,1164.19,-45.2911,88.1054,49.2513,379.995,-148.571,54.4586
398,0,142.648,124.734,142.532,616.467,-129.28,1164.16,-45.2886,88.0924,49.2699,379.99,-148.572,54.4399
399,0,142.677,124.657,142.515,616.541,-129.085,1164.18,-45.2651,88.0718,49.2631,379.98,-148.582,54.4423
400,0,142.741,124.562,142.493,616.618,-128.873,1164.2,-45.3118,88.1158,49.2655,379.981,-148.559,54.4126
401,0,142.805,124.466,142.473,616.693,-128.676,1164.24,-45.283,88.075,49.2461,379.991,-148.569,54.4173
402,0,142.89,124.363,142.494,616.752,-128.462,1164.29,-45.3179,88.1201,49.2537,379.987,-148.57,54.429
403,0,142.906,124.28,142.506,616.821,-128.266,1164.3,-45.2915,88.0967,49.2472,379.987,-148.558,54.4638
404,0,142.885,124.192,142.545,616.874,-128.078,1164.28,-45.2681,88.0626,49.2534,379.99,-148.562,54.4484
405,0,142.924,124.118,142.552,616.906,-127.9,1164.25,-45.3034,88.1116,49.2441,379.976,-148.573,54.4117
406,0,142.993,124.126,142.479,616.897,-127.735,1164.22,-45.3031,88.0913,49.2605,379.983,-148.573,54.4354
407,0,142.918,124.074,142.541,616.914,-127.541,1164.18,-45.2915,88.0871,49.2414,379.999,-148.548,54.4383
408,0,142.978,124.124,142.448,616.852,-127.373,1164.1,-45.2631,88.0942,49.2415,380,-148.568,54.4546
409,0,142.974,124.108,142.444,616.828,-127.241,1164.03,-45.293,88.0897,49.2389,379.991,-148.57,54.4382
410,0,142.999,124.099,142.426,616.773,-127.101,1163.94,-45.2774,88.1119,49.2593,379.979,-148.581,54.4361
411,0,142.993,124.083,142.433,616.725,-126.951,1163.85,-45.2707,88.1106,49.2713,379.987,-148.578,54.4443
412,0,142.928,124.071,142.475,616.673,-126.797,1163.77,-45.2823,88.0763,49.2336,379.994,-148.57,54.4232
413,0,142.809,124.1,142.548,616.587,-126.668,1163.66,-45.2884,88.0859,49.2401,379.986,-148.562,54.4523
414,0,142.793,124.075,142.589,616.512,-126.572,1163.6,-45.3028,88.1139,49.2549,379.991,-148.563,54.4587
415,0,142.643,124.126,142.666,616.403,-126.462,1163.47,-45.2525,88.0861,49.2919,379.985,-148.564,54.441
416,0,142.536,124.14,142.788,616.292,-126.392,1163.42,-45.3147,88.1217,49.2592,379.987,-148.566,54.4244
417,0,142.491,124.18,142.829,616.173,-126.327,1163.37,-45.2773,88.0732,49.261,379.997,-148.563,54.451
418,0,142.522,124.213,142.846,616.044,-126.264,1163.35,-45.291,88.1264,49.2423,379.978,-148.57,54.4281
419,0,142.581,124.274,142.754,615.916,-126.197,1163.27,-45.2606,88.0838,49.2489,379.988,-148.568,54.4468
420,0,142.652,124.323,142.686,615.774,-126.141,1163.21,-45.2656,88.0846,49.2827,379.982,-148.569,54.4495
421,0,142.691,124.422,142.555,615.606,-126.068,1163.04,-45.2776,88.0803,49.2424,379.984,-148.566,54.4406
422,0,142.687,124.57,142.417,615.388,-125.969,1162.84,-45.2826,88.0917,49.2636,379.987,-148.574,54.424
423,0,142.623,124.682,142.335,615.198,-125.861,1162.66,-45.2869,88.093,49.2652,379.978,-148.579,54.4289
424,0,142.45,124.819,142.284,614.989,-125.756,1162.46,-45.2818,88.1125,49.2597,379.986,-148.566,54.436
425,0,142.289,125.011,142.183,614.751,-125.662,1162.25,-45.2945,88.1158,49.2592,379.992,-148.547,54.4504
426,0,142.08,125.124,142.179,614.519,-125.518,1162.06,-45.2898,88.1026,49.2569,379.999,-148.568,54.4475
427,0,141.985,125.266,142.099,614.25,-125.403,1161.94,-45.2717,88.083,49.2686,379.975,-148.569,54.4447
428,0,141.863,125.409,142.107,613.967,-125.277,1161.98,-45.2685,88.0932,49.2797,379.981,-148.586,54.4319
429,0,141.728,125.562,142.079,613.688,-125.105,1162.03,-45.2787,88.0815,49.2656,379.996,-148.568,54.4419
430,0,141.651,125.638,142.158,613.455,-124.808,1162.16,-45.291,88.112,49.2434,379.998,-148.564,54.4531
431,0,141.832,125.719,141.977,613.23,-124.592,1162.4,-45.2847,88.1187,49.2563,379.982,-148.541,54.4339
432,0,142.173,125.758,141.692,613.022,-124.332,1162.67,-45.2828,88.09,49.2301,379.997,-148.563,54.4396
433,0,142.763,125.81,141.164,612.839,-124.126,1163.06,-45.297,88.0883,49.2641,379.977,-148.579,54.4335
434,0,143.273,125.682,140.857,612.756,-123.803,1163.46,-45.2796,88.072,49.2428,379.985,-148.582,54.4199
